Image1, Image2, x, y, z, qw, qx, qy, qz
rgb/1311870464.405534.png, rgb/1311870464.605511.png, -0.0084, -0.0069, -0.0119, 0.999865454618, -0.00680049112664, 0.010541674647, 0.00306107741394
rgb/1311870464.605511.png, rgb/1311870464.805505.png, -0.0023, -0.0046, -0.0089, 0.99994287036, -0.0088057844355, 0.00177609879282, 0.0107684320512
rgb/1311870464.805505.png, rgb/1311870465.005480.png, 0.0058, -0.0049, -0.0196, 0.999859132496, -0.0133421764155, 0.00250624767077, 0.00505634145195
rgb/1311870465.005480.png, rgb/1311870465.205513.png, 0.011, -0.0022, -0.0119, 0.999898461711, -0.0123733215095, -0.00131261788239, -0.00335482347122
rgb/1311870465.205513.png, rgb/1311870465.405623.png, 0.0084, 0.0011, -0.0179, 0.999860147183, -0.0157260067218, 0.00922492579001, 0.00506074192334
rgb/1311870465.405623.png, rgb/1311870465.605756.png, 0.0067, -0.0017, -0.0223, 0.999530557317, -0.0276511209813, 0.00950619683441, 0.00151903160755
rgb/1311870465.605756.png, rgb/1311870465.805602.png, 0.0025, -0.0016, -0.0166, 0.999857576693, -0.0164319315495, 0.00716203630248, 0.00172456004428
rgb/1311870465.805602.png, rgb/1311870466.005626.png, 0.0015, 0.0, -0.0067, 0.999914181393, -0.00492844001142, 0.00111252194377, 0.00690392794925
rgb/1311870466.005626.png, rgb/1311870466.205688.png, -0.0011, 0.0005, 0.0065, 1.00003077253, 0.00676072579927, -0.0025165368845, 0.00386447769871
rgb/1311870466.205688.png, rgb/1311870466.405686.png, -0.0049, 0.0017, 0.013, 0.999879075599, 0.0149669270313, -0.0048543152452, -0.00105384120715
rgb/1311870466.405686.png, rgb/1311870466.605669.png, -0.0055, 0.0034, 0.0128, 0.999872946753, 0.0110241740651, -0.00541673210069, 0.00150410005708
rgb/1311870466.605669.png, rgb/1311870466.805714.png, -0.0041, 0.0051, 0.0175, 0.999819211356, 0.015057289889, -0.0102503800707, 0.00499620886875
rgb/1311870466.805714.png, rgb/1311870467.005618.png, 0.0013, 0.0047, 0.0211, 0.999703114384, 0.0205137690243, -0.00865606530904, 0.00706600167169
rgb/1311870467.005618.png, rgb/1311870467.206011.png, 0.0063, 0.0035, 0.0185, 1.00002851287, 0.00863786905601, -0.0069030245133, 0.00600754441904
rgb/1311870467.206011.png, rgb/1311870467.406028.png, 0.0039, 0.0032, 0.0122, 0.999832739193, 0.00983228174567, -0.0103419932563, 0.0099727956217
rgb/1311870467.406028.png, rgb/1311870467.605580.png, 0.0011, 0.0025, 0.0106, 0.999845072912, 0.00907572362919, -0.00749579530042, 0.0050206215814
rgb/1311870467.605580.png, rgb/1311870467.805775.png, -0.0002, 0.0023, 0.0066, 0.999996909806, 0.00464856165076, -0.00424242616982, 0.0060056167924
rgb/1311870467.805775.png, rgb/1311870468.005850.png, -0.0013, 0.0016, 0.0048, 0.999969860203, 0.00305101940562, -0.00217330533019, 0.000526326447296
rgb/1311870468.005850.png, rgb/1311870468.205790.png, -0.0018, 0.0021, 0.0071, 0.999984869407, 0.00674499453869, -0.00381615966978, 0.00339478314339
rgb/1311870468.205790.png, rgb/1311870468.405642.png, -0.0015, 0.0003, 0.0064, 0.999982670036, 0.00707001515297, -0.0015238567999, -0.00194995590509
rgb/1311870468.405642.png, rgb/1311870468.605719.png, -0.0002, 0.0011, 0.0022, 0.999951641139, 0.00331612190533, -0.000357771574479, -0.00127776990852
rgb/1311870468.605719.png, rgb/1311870468.805834.png, -0.0017, -0.0004, 0.0024, 1.00001104067, -0.000179240827938, 0.0013391408975, -0.00418994311446
rgb/1311870468.805834.png, rgb/1311870469.005857.png, 0.0011, 0.0003, 0.0007, 1.00006250118, 0.00292189536992, -0.0035535673401, -0.000202933845596
rgb/1311870469.005857.png, rgb/1311870469.205815.png, 0.0007, 0.0001, -0.0003, 0.999955635646, -0.000917633221996, 0.000240779358419, 0.000194645229448
rgb/1311870469.405771.png, rgb/1311870469.605806.png, -0.0014, -0.0023, -0.0003, 0.999967871268, 0.00153156956427, -0.000453362110331, -0.00337300690115
rgb/1311870469.605806.png, rgb/1311870469.805778.png, 0.0007, -0.0008, -0.0011, 0.999951759476, -0.00129537408072, 0.00536659833492, 0.000528805748118
rgb/1311870469.805778.png, rgb/1311870470.005752.png, 0.0002, -0.0002, -0.0016, 1.00004025308, 0.000617107264245, 0.000234967996199, 0.000149611458742
rgb/1311870470.005752.png, rgb/1311870470.205867.png, -0.0001, -0.0002, -0.0024, 1.00002645988, -0.000407818217834, -0.000240508948976, -0.000821666409318
rgb/1311870470.205867.png, rgb/1311870470.405805.png, 0.0, -0.0002, -0.0009, 0.999936123717, -0.000942225171917, 0.00137624991602, 0.000744226693449
rgb/1311870470.405805.png, rgb/1311870470.605821.png, -0.0007, -0.0006, -0.0013, 1.00004179277, -0.000481751906429, 0.00140182284273, -0.00130434638686
rgb/1311870471.005925.png, rgb/1311870471.205874.png, 0.0012, -0.0012, -0.0025, 0.999974450543, -0.00113562586795, -0.00120494439493, 0.0011170162634
rgb/1311870471.605987.png, rgb/1311870471.805901.png, 0.0007, 0.0014, 0.0037, 0.999954398821, 0.00350145054751, -0.00326586445525, 0.00876438664704
rgb/1311870471.805901.png, rgb/1311870472.006101.png, -0.0059, -0.0014, 0.0, 0.999966169414, 0.00333718780009, 0.000570299877594, 0.00181302140153
rgb/1311870472.006101.png, rgb/1311870472.205977.png, -0.0036, 0.0004, -0.0005, 0.999958317073, -0.00527972079479, 0.0061515420228, 0.00393281620168
rgb/1311870472.205977.png, rgb/1311870472.406004.png, -0.0149, -0.0039, -0.0015, 0.999992829481, 0.00358083928857, -0.00563251785062, 0.00283303514007
rgb/1311870472.406004.png, rgb/1311870472.605983.png, -0.0156, -0.0055, 0.0011, -1.00005892201, -0.00149667115622, 0.000192826590813, -0.00391917395737
rgb/1311870472.605983.png, rgb/1311870472.805994.png, -0.0171, -0.0057, 0.0001, 0.999943015773, 0.00304396164669, -0.00145104300934, 0.00811650779776
rgb/1311870472.805994.png, rgb/1311870473.006149.png, -0.0262, -0.011, -0.0023, 1.00000222986, -0.00213266227267, 0.000264322930025, -0.000575812814008
rgb/1311870473.006149.png, rgb/1311870473.206150.png, -0.0201, -0.0058, -0.0027, 0.999946443963, 0.000305837371093, 0.00212565272295, -0.00205049828363
rgb/1311870473.206150.png, rgb/1311870473.406080.png, -0.0109, 0.0104, -0.0042, -0.999935068422, 0.00644338663873, -0.00404949844331, -0.00408679935009
rgb/1311870473.406080.png, rgb/1311870473.606498.png, -0.0078, 0.0279, -0.0072, 1.0000929674, 0.00257893515429, -0.00148256793828, 5.61044631101e-05
rgb/1311870473.606498.png, rgb/1311870473.806031.png, -0.0052, 0.0293, 0.001, -0.999938197122, -0.004716766487, 0.00905049711122, 6.92320223941e-05
rgb/1311870473.806031.png, rgb/1311870474.006237.png, -0.0031, 0.0496, 0.0071, 0.999775201533, 0.0143315071849, 0.00141057488103, 0.00965861480129
rgb/1311870474.006237.png, rgb/1311870474.206256.png, -0.0019, 0.0314, -0.001, 0.999997109847, -0.00258606732017, 0.00359588094128, 0.00085027514961
rgb/1311870474.206256.png, rgb/1311870474.406066.png, -0.0074, 0.0167, -0.0036, 0.99994679795, 0.00761691355585, 0.00590923774202, 0.00651582111975
rgb/1311870474.406066.png, rgb/1311870474.606219.png, -0.0144, 0.0011, -0.001, 0.999975839769, 0.000136071299481, 0.00114437092874, 0.011198326944
rgb/1311870474.606219.png, rgb/1311870474.806161.png, -0.0185, -0.0071, -0.0004, 0.999813222861, -0.00466822854578, -0.000245973062295, 0.015011836285
rgb/1311870474.806161.png, rgb/1311870475.006531.png, -0.0387, -0.0238, 0.0068, 0.999556864537, -0.00225698968663, -0.00275049804362, 0.0294629429407
rgb/1311870475.006531.png, rgb/1311870475.206435.png, -0.0305, -0.0162, 0.0004, 1.00000935059, 0.00148713340685, 0.000341731464153, 0.00997486652137
rgb/1311870475.206435.png, rgb/1311870475.406177.png, -0.0311, -0.0215, -0.0012, 0.999731735482, -0.00507017740006, 0.00359833234024, 0.0186279649801
rgb/1311870475.406177.png, rgb/1311870475.606225.png, -0.0254, -0.0182, -0.0025, 0.999990909154, 0.00360416554781, 0.000181406888981, 0.00962116573053
rgb/1311870475.606225.png, rgb/1311870475.806584.png, -0.012, -0.0176, -0.0056, 0.999846109123, -0.010788941497, 0.00554920163045, 0.0126867323144
rgb/1311870475.806584.png, rgb/1311870476.006524.png, 0.001, -0.0129, -0.0036, 0.99999065995, -0.00667773545878, 0.00198976056563, 0.00410231178328
rgb/1311870476.006524.png, rgb/1311870476.206393.png, 0.011, -0.0191, 0.0003, 0.999952901949, -0.00133773463116, 0.00534523876057, 0.000159413401879
rgb/1311870476.206393.png, rgb/1311870476.406491.png, 0.0469, -0.0346, 0.0006, 0.99999597991, -0.00241213408005, 0.00350237852333, -0.00124714796106
rgb/1311870476.406491.png, rgb/1311870476.606570.png, 0.0231, -0.0154, -0.0045, 0.999998549984, 0.000483055226658, 0.00219205371802, 0.00390663226976
rgb/1311870476.606570.png, rgb/1311870476.806891.png, 0.0079, -0.0082, -0.0028, 0.999946900349, -0.00505018676977, -0.00189700751769, -0.00484084814722
rgb/1311870476.806891.png, rgb/1311870477.006502.png, 0.006, -0.004, 0.0005, 0.999977958962, 0.00157217401795, 0.00148777004421, 0.00389554340218
rgb/1311870477.006502.png, rgb/1311870477.206651.png, -0.0097, 0.0007, 0.0025, 0.99999508965, 0.00531400888883, -0.000513626621578, -0.0018329606901
rgb/1311870477.206651.png, rgb/1311870477.406303.png, -0.0267, 0.0001, 0.0007, 1.00002740135, -0.000107585299652, -0.00307665155586, 0.000861622443522
rgb/1311870477.406303.png, rgb/1311870477.606371.png, -0.0598, -0.0025, 0.0071, 0.999896001639, 0.0089883183441, -0.00444498994696, 0.012483883254
rgb/1311870477.606371.png, rgb/1311870477.806631.png, -0.0467, -0.0077, 0.0028, 0.999999120056, -0.00153926122561, 0.00358842973046, 0.00443977509963
rgb/1311870477.806631.png, rgb/1311870478.006764.png, -0.0645, -0.0024, -0.0021, 0.999719947269, 0.0104723103111, -0.00866354643048, 0.0194188191896
rgb/1311870478.006764.png, rgb/1311870478.206694.png, -0.0235, -0.0007, -0.0005, 0.999911068818, -0.000775483103096, 0.00502006221063, 0.00342432044438
rgb/1311870478.206694.png, rgb/1311870478.407403.png, -0.0439, 0.0202, 0.0064, 0.999914636485, 0.00994444951243, 0.00254082463116, -9.58439468537e-05
rgb/1311870478.407403.png, rgb/1311870478.606731.png, -0.0159, 0.0315, 0.0064, 0.999936913279, 0.0145997854611, -0.00193790646455, -0.00546837260042
rgb/1311870478.606731.png, rgb/1311870478.806869.png, -0.0094, 0.0414, 0.0129, 0.999850602105, 0.015097087282, -0.00756422342009, -0.00447703691855
rgb/1311870478.806869.png, rgb/1311870479.006717.png, -0.004, 0.0377, 0.0169, 0.999880602448, 0.0163061157246, 0.00422411340568, -0.00130282329212
rgb/1311870479.006717.png, rgb/1311870479.207679.png, -0.0027, 0.0299, 0.0071, 0.99987862815, 0.00735212630472, 0.000788057081967, 0.000810405581265
rgb/1311870479.207679.png, rgb/1311870479.406395.png, -0.0099, 0.022, -0.0015, 1.00005565669, -0.00126621227469, 0.00328214471072, 0.00855928934014
rgb/1311870479.406395.png, rgb/1311870479.606576.png, -0.0191, 0.0047, -0.0048, 0.999886428708, -0.00378897949894, 0.000678008017125, 0.0144531618761
rgb/1311870479.606576.png, rgb/1311870479.806444.png, -0.0434, -0.0077, -0.0038, 0.999791875245, -0.00903230838341, -0.00367785059744, 0.0138969920453
rgb/1311870479.806444.png, rgb/1311870480.006807.png, -0.0412, -0.0105, -0.0022, 0.999847761668, 0.00301033475562, -0.00746171837985, 0.0158475473363
rgb/1311870480.006807.png, rgb/1311870480.206595.png, -0.0302, -0.0145, -0.0037, 0.99985705381, -0.00917730737741, 0.00138328989645, 0.0141486926384
rgb/1311870480.206595.png, rgb/1311870480.406616.png, -0.0352, -0.0238, -0.0117, 0.999707527468, -0.0181841691916, -0.00771875074847, 0.0132847892532
rgb/1311870480.406616.png, rgb/1311870480.610475.png, -0.0195, -0.0229, -0.0102, 0.999837070065, -0.0156340333634, 0.00206795610396, 0.00943422529906
rgb/1311870480.610475.png, rgb/1311870480.810605.png, -0.0007, -0.0119, -0.0013, 1.00000165008, 0.00151886459144, 0.00697881272949, 0.00524433754942
rgb/1311870480.810605.png, rgb/1311870481.010488.png, 0.0231, -0.0243, 0.0067, 0.999877943991, 0.0140607302141, 0.00901483521489, 0.00300238182211
rgb/1311870481.010488.png, rgb/1311870481.210715.png, 0.0221, -0.0201, -0.0021, 0.999856291007, -0.0132871323385, 0.0031136415262, -0.00619592545407
rgb/1311870481.210715.png, rgb/1311870481.410685.png, 0.0169, -0.019, -0.0077, 0.999958360575, -0.00327719470917, -0.00392101581156, -0.0103745866232
rgb/1311870481.410685.png, rgb/1311870481.610928.png, 0.0103, -0.009, -0.0111, 0.999890667029, -0.0119867893693, -0.00191869664699, 0.00561622893264
rgb/1311870481.610928.png, rgb/1311870481.810567.png, -0.011, -0.0134, -0.0028, 0.999950241221, -0.00676144407416, 0.000805710227871, 0.000905577777121
rgb/1311870481.810567.png, rgb/1311870482.010687.png, -0.0237, -0.0114, -0.0012, 0.999964149004, 0.000436172121223, -7.77421604546e-05, 0.00649489049301
rgb/1311870482.010687.png, rgb/1311870482.210670.png, -0.0363, -0.0101, 0.0001, 0.999803328768, 0.00847476399377, -0.00970493424879, 0.0148167461844
rgb/1311870482.210670.png, rgb/1311870482.410597.png, -0.0589, -0.0138, 0.0007, 0.999920484842, 0.00479484104134, -0.00219070211085, 0.00939954974879
rgb/1311870482.410597.png, rgb/1311870482.610775.png, -0.0425, -0.0088, -0.0035, 0.999986898588, -0.00168707178198, -0.000436146994839, 0.00364762303138
rgb/1311870482.610775.png, rgb/1311870482.810806.png, -0.0359, -0.0059, -0.0086, 0.999870484768, -0.0191480720047, 0.00207409393419, 0.00212057940134
rgb/1311870482.810806.png, rgb/1311870483.011189.png, -0.0159, -0.0021, -0.0034, 0.999998529998, -0.0019323522995, 0.000493830587658, 0.00278247331114
rgb/1311870483.410669.png, rgb/1311870483.610711.png, -0.0299, 0.064, 0.0053, 0.999917120629, 0.00929143947797, -0.00678052853579, -0.0121533777559
rgb/1311870483.610711.png, rgb/1311870483.810771.png, 0.0046, 0.037, 0.0138, 0.999589849977, 0.0235505103703, 0.000540734111549, -0.00621695246434
rgb/1311870483.810771.png, rgb/1311870484.011069.png, 0.0016, 0.026, 0.0063, 1.00002399251, 0.00535003036218, 0.00309083373393, -0.00411450095283
rgb/1311870484.011069.png, rgb/1311870484.210812.png, -0.0073, 0.0236, 0.0022, 0.999955799927, 0.00205968341907, 0.00450932748548, -0.00638763060347
rgb/1311870484.210812.png, rgb/1311870484.410852.png, -0.02, 0.0182, -0.0025, 0.999897517471, 0.00335252274026, 0.00477025772996, 0.0130789827893
rgb/1311870484.410852.png, rgb/1311870484.611024.png, -0.0379, 0.0021, -0.0055, 0.99980227514, -0.0135517531021, 0.00195672809638, 0.0158944306851
rgb/1311870484.611024.png, rgb/1311870484.810786.png, -0.0519, -0.0012, -0.0036, 0.999705035935, -0.00506980799546, -0.00650897903934, 0.0216398346065
rgb/1311870484.810786.png, rgb/1311870485.010871.png, -0.0535, -0.0052, -0.0036, 0.999869165634, -0.000294389823788, -0.00439230657127, 0.0170048274511
rgb/1311870485.010871.png, rgb/1311870485.210890.png, -0.0477, -0.0052, -0.006, 0.999931560925, -0.00570000293596, -0.00370062996748, 0.00788981332972
rgb/1311870485.210890.png, rgb/1311870485.411025.png, -0.0281, 0.0019, -0.0013, 0.999947599218, -0.00391741844788, 0.00684802217249, 0.00594870875473
rgb/1311870485.411025.png, rgb/1311870485.612777.png, -0.012, 0.0183, -0.0017, 1.00001000022, -0.00312773909176, 0.00418885253175, 0.00310023848427
rgb/1311870485.612777.png, rgb/1311870485.814596.png, -0.005, 0.0332, 0.0, 0.999903203373, 0.00446163451204, -0.00514479070404, -0.00964161398975
rgb/1311870485.814596.png, rgb/1311870486.014211.png, 0.0016, 0.038, 0.0098, 0.999846547023, 0.0154235092161, -0.00442281580263, -0.00400072761412
rgb/1311870486.014211.png, rgb/1311870486.215167.png, 0.0013, 0.0321, 0.0095, 1.00002488131, -0.00215787400048, 0.00161661540579, 0.000172919135318
rgb/1311870486.215167.png, rgb/1311870486.410964.png, -0.0078, 0.0242, 0.0054, 0.999960330168, 0.0052300478769, 0.00617867386421, 0.00496473899915
rgb/1311870486.410964.png, rgb/1311870486.614111.png, -0.0224, 0.0201, 0.0075, 0.999874771887, 0.0053064700315, 0.00242174350433, 0.0136501842917
rgb/1311870486.614111.png, rgb/1311870486.814059.png, -0.0366, 0.01, 0.0191, 0.999426181381, 0.0140337507869, 0.00179827701012, 0.0309140443289
rgb/1311870486.814059.png, rgb/1311870487.013483.png, -0.0475, 0.0033, 0.0233, 0.999543797048, 0.019528906352, 0.00150813975766, 0.0245388587664
rgb/1311870487.013483.png, rgb/1311870487.212424.png, -0.0433, -0.0038, 0.0177, 0.999691310725, 0.0140072195553, -0.00365366469295, 0.0188208763664
rgb/1311870487.212424.png, rgb/1311870487.412400.png, -0.0371, -0.0034, 0.009, 0.999704404029, 0.0100785626292, 0.00660818993037, 0.0199902375331
rgb/1311870487.412400.png, rgb/1311870487.611318.png, -0.0318, -0.0011, -0.009, 0.999939418024, -0.0134270179893, -0.00450922709099, 0.00219205150472
rgb/1311870487.611318.png, rgb/1311870487.811083.png, -0.0153, 0.0008, -0.011, 0.999968351634, -0.00923723298929, 0.000267396191661, 0.00319156518757
rgb/1311870487.811083.png, rgb/1311870488.013400.png, -0.0047, 0.0089, -0.013, 0.999966152841, -0.00493915545668, 0.00178069054664, -0.000927552150548
rgb/1311870488.013400.png, rgb/1311870488.215548.png, 0.0008, 0.0203, -0.0213, 0.999756720865, -0.0148412571895, -0.00823310230965, -0.0125061614748
rgb/1311870488.215548.png, rgb/1311870488.413716.png, 0.0033, 0.0189, -0.0146, 0.999912800228, -0.00924815586231, -0.00551491560607, -0.00435767862646
rgb/1311870488.413716.png, rgb/1311870488.614782.png, 0.0079, 0.0133, -0.0121, 0.999890285957, -0.0115691263223, -0.00484405850356, 0.00402799843174
rgb/1311870488.614782.png, rgb/1311870488.813158.png, 0.0018, 0.0078, -0.0099, 0.999951866018, -0.00883798116618, 0.00217470991375, 0.00916199797209
rgb/1311870488.813158.png, rgb/1311870489.015230.png, -0.0137, 0.0004, -0.0117, 0.999817387768, -0.0119096355357, 0.00175289142033, 0.0122212193433
rgb/1311870489.015230.png, rgb/1311870489.214801.png, -0.0288, -0.0099, -0.0127, -0.999877549819, 0.00859995500026, 0.008910680834, -0.0153752382973
rgb/1311870489.214801.png, rgb/1311870489.411268.png, -0.0396, -0.0105, -0.0113, 0.999768984258, -0.0110647470838, -0.0115900546618, 0.0100596491185
rgb/1311870489.411268.png, rgb/1311870489.611206.png, -0.0382, -0.0077, -0.0042, 0.999968268657, -0.00647102378902, -0.0010369038714, 0.00370972695855
rgb/1311870489.611206.png, rgb/1311870489.811281.png, -0.0286, -0.0044, -0.0036, 1.00004673229, 0.000694204057651, -0.00216849638643, 0.00327327058665
rgb/1311870489.811281.png, rgb/1311870490.011168.png, -0.0193, -0.0045, -0.0076, 0.999908005547, -0.0051234710547, -0.00218485825305, 0.00503334648921
rgb/1311870490.011168.png, rgb/1311870490.211190.png, -0.0215, -0.0043, -0.0105, 1.00000193013, -0.00959760620683, -0.00636342844964, 0.0037726140101
rgb/1311870490.211190.png, rgb/1311870490.411084.png, -0.0206, -0.006, -0.0006, 0.999989040914, -0.000705101222762, 0.00150955416356, -0.000723659675729
rgb/1311870490.411084.png, rgb/1311870490.611259.png, -0.0122, -0.0092, 0.0035, 0.999897696623, 0.000448390971168, 0.00373526817874, 0.00457864357861
rgb/1311870490.611259.png, rgb/1311870490.811202.png, -0.0055, -0.0087, 0.0058, 1.00003549372, 0.0015951970969, 0.00257020922942, 0.00269626243349
rgb/1311870490.811202.png, rgb/1311870491.011290.png, 0.0003, -0.0053, 0.0058, 0.999966239414, 0.0057217692727, 0.00220426824405, 0.000148562577561
rgb/1311870491.811155.png, rgb/1311870492.011230.png, 0.1714, -0.0661, 0.051, -0.998989562257, -0.0320168827977, -0.00821036793989, 0.0322676146448
rgb/1311870494.211397.png, rgb/1311870494.411300.png, 0.2273, -0.0248, -0.0115, 0.999708219427, 0.00107073871022, 0.00301933897241, -0.0218194772592
rgb/1311870494.611451.png, rgb/1311870494.811428.png, 0.0722, -0.0119, -0.0004, 0.99944092292, -0.00180562516185, 0.00249800631409, -0.032606286122
rgb/1311870494.811428.png, rgb/1311870495.011491.png, 0.0213, -0.0059, -0.0028, 0.999946975985, -0.00368145876006, -0.00195918834974, -0.0128716546417
rgb/1311870495.011491.png, rgb/1311870495.211492.png, 0.0146, -0.008, 0.0013, 0.999895360136, 0.000193529748411, 0.00399790480272, -0.0123449639515
rgb/1311870495.211492.png, rgb/1311870495.411446.png, 0.012, -0.0086, 0.0, 0.999892325741, -0.00465559412875, 0.00691760359122, -0.0132022821503
rgb/1311870495.411446.png, rgb/1311870495.611710.png, 0.0034, -0.0044, -0.0055, 0.999808017877, -0.00502497557623, 0.000884989787987, -0.018470344282
rgb/1311870495.611710.png, rgb/1311870495.811625.png, -0.0079, -0.0076, -0.0014, 0.999910357508, 0.00781549727082, -0.000361490049423, -0.0115509611167
rgb/1311870495.811625.png, rgb/1311870496.011625.png, -0.0199, -0.0136, 0.0047, 1.0000323604, -0.00191682384529, -0.00237040948789, 0.00328118081789
rgb/1311870496.011625.png, rgb/1311870496.211581.png, -0.0299, -0.015, 0.0075, 0.999948323738, 0.00328211257198, -0.000315847151617, 0.00753859465806
rgb/1311870496.211581.png, rgb/1311870496.411605.png, -0.0339, -0.0179, -0.0003, 0.999989260394, -0.00269549110243, 0.00245193003869, 0.000147524587323
rgb/1311870496.411605.png, rgb/1311870496.611486.png, -0.0183, -0.0203, -0.0012, 0.999912952482, -0.00288645770709, 0.00421499983035, 0.00836611148216
rgb/1311870496.611486.png, rgb/1311870496.811666.png, -0.0046, -0.0161, 0.0024, 1.00003691183, 0.00246567202611, -0.00127978333648, 0.00417402657258
rgb/1311870496.811666.png, rgb/1311870497.011669.png, 0.0084, -0.014, 0.0058, 0.999912204343, 0.00904563251256, 0.000620489304394, -0.00229117665549
rgb/1311870497.011669.png, rgb/1311870497.211751.png, 0.0215, -0.011, 0.004, 0.999916206761, 0.00309714973581, 0.00887253301213, -0.00665010709314
rgb/1311870497.211751.png, rgb/1311870497.411557.png, 0.0378, -0.0122, 0.0025, 0.999941845714, 0.00078116757205, 0.00118501733578, -0.0125671762009
rgb/1311870497.411557.png, rgb/1311870497.611790.png, 0.0369, -0.0124, -0.0022, 0.999902727076, -0.0033397703935, -0.0031509247168, -0.0154614347707
rgb/1311870497.611790.png, rgb/1311870497.811723.png, 0.035, -0.0105, -0.0032, 0.999903173441, -0.00118925773378, -0.00582558295878, -0.00676209967498
rgb/1311870497.811723.png, rgb/1311870498.011908.png, 0.0227, -0.0086, -0.0035, 0.999970647739, -0.00212700384311, 0.00391808180984, -0.00570154919033
rgb/1311870498.011908.png, rgb/1311870498.211623.png, 0.0073, -0.0001, -0.0032, 1.00001212101, -0.00366026508309, 0.00387969337244, -0.00598043846955
rgb/1311870498.211623.png, rgb/1311870498.411770.png, -0.0093, 0.0075, -0.0038, 0.999884860587, 0.00213419911558, 0.00391746002095, 0.0136987001366
rgb/1311870498.411770.png, rgb/1311870498.612284.png, -0.0329, 0.0123, -0.002, 0.99992220863, -0.00297513239208, -0.00445984853793, 0.0123075367357
rgb/1311870498.612284.png, rgb/1311870498.811828.png, -0.057, 0.0221, 0.0019, 0.999526093332, 0.00702674060201, -0.0154051817016, 0.0246820664851
rgb/1311870498.811828.png, rgb/1311870499.011674.png, -0.0619, 0.0218, 0.0002, 0.999770609755, 0.00747707392612, -0.00207567269954, 0.0187981595258
rgb/1311870499.011674.png, rgb/1311870499.211843.png, -0.0486, 0.0185, -0.0053, 0.999956116059, -0.000664319655905, 0.00497160645026, 0.00929515470489
rgb/1311870499.211843.png, rgb/1311870499.411904.png, -0.0383, 0.0255, 0.0027, 0.999977098488, 2.19214470347e-05, -0.00292289294016, 0.00686508316414
rgb/1311870499.411904.png, rgb/1311870499.611806.png, -0.0246, 0.0317, 0.0086, 0.999937666501, 0.00542239441322, 0.0128647522272, 0.0101335388969
rgb/1311870499.611806.png, rgb/1311870499.811836.png, -0.0216, 0.0412, -0.0049, 0.99989904179, -0.00471397950147, 0.00311853581739, 0.0061094065435
rgb/1311870499.811836.png, rgb/1311870500.011682.png, -0.0242, 0.0486, 0.001, 0.999960449372, 0.00622363876915, 0.00210642342894, -0.00221099508849
rgb/1311870500.011682.png, rgb/1311870500.211909.png, -0.0212, 0.0502, 0.0055, 0.999931536788, 0.00896830070299, 0.00460280591763, 0.00897316093098
rgb/1311870500.211909.png, rgb/1311870500.411721.png, -0.0187, 0.0441, -0.001, 0.999937249893, -0.00785736335752, 0.00199185338615, 0.00826986405877
rgb/1311870500.411721.png, rgb/1311870500.611853.png, -0.0289, 0.0354, 0.0046, 0.999930850477, 0.00392312293045, 0.0082494930785, 0.00646910536317
rgb/1311870500.611853.png, rgb/1311870500.811954.png, -0.0328, 0.0171, 0.0036, 0.999764108561, -0.00502867067489, 0.00113257690872, 0.0207737067196
rgb/1311870500.811954.png, rgb/1311870501.011943.png, -0.0739, 0.0162, 0.0052, 0.999575371631, 0.0133840337993, -0.00160957172466, 0.0267830978949
rgb/1311870501.011943.png, rgb/1311870501.211743.png, -0.082, 0.0112, 0.0053, 0.999502715053, -0.00119458383995, -0.0176584954773, 0.0254349000856
rgb/1311870501.812193.png, rgb/1311870502.011986.png, -0.1707, 0.056, -0.0143, 0.99980092923, -0.00985115812398, -0.000760962944927, 0.019343934861
rgb/1311870502.011986.png, rgb/1311870502.211942.png, -0.0216, 0.0459, -0.0037, 0.999781975227, 0.0137532594724, 0.0052532531128, 0.0109146777189
rgb/1311870502.211942.png, rgb/1311870502.411996.png, -0.0209, 0.0601, -0.0081, 0.999951438529, 0.00287242700581, -0.00548738621293, 0.00767778256003
rgb/1311870502.411996.png, rgb/1311870502.611956.png, -0.0137, 0.0423, 0.0014, 0.999784013499, -0.00102918097835, 0.00415177496843, 0.0224366353427
rgb/1311870502.611956.png, rgb/1311870502.812215.png, -0.023, 0.0413, -0.0005, 0.999862118227, -0.0132539091392, -0.00339753726895, 0.00328478399694
rgb/1311870502.812215.png, rgb/1311870503.012049.png, -0.0288, 0.0303, 0.0076, 0.999930198738, -0.00561586153478, 0.0104148683008, 0.0101080227531
rgb/1311870503.012049.png, rgb/1311870503.212212.png, -0.0361, 0.0281, 0.0054, -0.999423538711, 0.00406516649343, -0.0060064224573, -0.031073444294
rgb/1311870503.212212.png, rgb/1311870503.412119.png, -0.0592, 0.0255, 0.0071, 0.99972607632, 0.000100435015725, -0.00194308703777, 0.0238450808233
rgb/1311870503.412119.png, rgb/1311870503.612142.png, -0.063, 0.0263, 0.0037, 0.999883877057, 0.00396128037884, -0.00175896457216, 0.012164088238
rgb/1311870503.612142.png, rgb/1311870503.811910.png, -0.0494, 0.0234, -0.0011, 0.999953995822, 0.00128881705036, -0.00725263868465, 0.0118976405437
rgb/1311870503.811910.png, rgb/1311870504.011998.png, -0.0306, 0.0204, -0.0005, 0.999991290113, 0.000140728173348, 0.00196054455213, 0.0023315797361
rgb/1311870504.011998.png, rgb/1311870504.212116.png, -0.0076, 0.0186, 0.0009, 0.999998880005, -0.000654256820312, 0.00191787067915, 0.00808538070505
